Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
SYNE1,SNV,input,0.7708104,ChREBP activates metabolic gene expression,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,MDK and PTN in ALK signaling,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Common Pathway of Fibrin Clot Formation,SNV,layer_1,0.7708104
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Transcriptional regulation of granulopoiesis,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Activation of HOX genes during differentiation,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Metabolism of nitric oxide: NOS3 activation and regulation,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Platelet homeostasis,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Metabolism of vitamins and cofactors,SNV,layer_3,0.76343024
Gastrulation,mrna,layer_3,0.69819427,Programmed Cell Death,mrna,layer_4,0.69819427
Gastrulation,mrna,layer_3,0.69819427,Cell Cycle,mrna,layer_4,0.69819427
Gastrulation,mrna,layer_3,0.69819427,Vesicle-mediated transport,mrna,layer_4,0.69819427
Gastrulation,mrna,layer_3,0.69819427,Digestion and absorption,mrna,layer_4,0.69819427
Gastrulation,mrna,layer_3,0.69819427,Cell-Cell communication,mrna,layer_4,0.69819427
Collagen formation,CNV,layer_3,0.6706505,DNA Repair,CNV,layer_4,0.6706505
Collagen formation,CNV,layer_3,0.6706505,Hemostasis,CNV,layer_4,0.6706505
Collagen formation,CNV,layer_3,0.6706505,Circadian Clock,CNV,layer_4,0.6706505
Collagen formation,CNV,layer_3,0.6706505,Vesicle-mediated transport,CNV,layer_4,0.6706505
Collagen formation,CNV,layer_3,0.6706505,Developmental Biology,CNV,layer_4,0.6706505
Activation of HOX genes during differentiation,mrna,layer_3,0.670486,Cell-Cell communication,mrna,layer_4,0.670486
Activation of HOX genes during differentiation,mrna,layer_3,0.670486,Vesicle-mediated transport,mrna,layer_4,0.670486
Activation of HOX genes during differentiation,mrna,layer_3,0.670486,Cell Cycle,mrna,layer_4,0.670486
Activation of HOX genes during differentiation,mrna,layer_3,0.670486,Programmed Cell Death,mrna,layer_4,0.670486
Activation of HOX genes during differentiation,mrna,layer_3,0.670486,Digestion and absorption,mrna,layer_4,0.670486
mRNA Editing,mrna,layer_3,0.6230577,Programmed Cell Death,mrna,layer_4,0.6230577
mRNA Editing,mrna,layer_3,0.6230577,Cell-Cell communication,mrna,layer_4,0.6230577
mRNA Editing,mrna,layer_3,0.6230577,Digestion and absorption,mrna,layer_4,0.6230577
mRNA Editing,mrna,layer_3,0.6230577,Cell Cycle,mrna,layer_4,0.6230577
mRNA Editing,mrna,layer_3,0.6230577,Vesicle-mediated transport,mrna,layer_4,0.6230577
LGI-ADAM interactions,mrna,layer_3,0.62016845,Cell Cycle,mrna,layer_4,0.62016845
LGI-ADAM interactions,mrna,layer_3,0.62016845,Digestion and absorption,mrna,layer_4,0.62016845
LGI-ADAM interactions,mrna,layer_3,0.62016845,Vesicle-mediated transport,mrna,layer_4,0.62016845
LGI-ADAM interactions,mrna,layer_3,0.62016845,Programmed Cell Death,mrna,layer_4,0.62016845
LGI-ADAM interactions,mrna,layer_3,0.62016845,Cell-Cell communication,mrna,layer_4,0.62016845
Laminin interactions,CNV,layer_3,0.54454464,Vesicle-mediated transport,CNV,layer_4,0.54454464
Laminin interactions,CNV,layer_3,0.54454464,DNA Repair,CNV,layer_4,0.54454464
Laminin interactions,CNV,layer_3,0.54454464,Circadian Clock,CNV,layer_4,0.54454464
Laminin interactions,CNV,layer_3,0.54454464,Hemostasis,CNV,layer_4,0.54454464
Laminin interactions,CNV,layer_3,0.54454464,Developmental Biology,CNV,layer_4,0.54454464
Activation of HOX genes during differentiation,SNV,layer_3,0.542905,Muscle contraction,SNV,layer_4,0.542905
Activation of HOX genes during differentiation,SNV,layer_3,0.542905,Extracellular matrix organization,SNV,layer_4,0.542905
Activation of HOX genes during differentiation,SNV,layer_3,0.542905,Neuronal System,SNV,layer_4,0.542905
Activation of HOX genes during differentiation,SNV,layer_3,0.542905,Metabolism of proteins,SNV,layer_4,0.542905
Activation of HOX genes during differentiation,SNV,layer_3,0.542905,Signal Transduction,SNV,layer_4,0.542905
Transcriptional regulation of granulopoiesis,SNV,layer_3,0.4716169,Signal Transduction,SNV,layer_4,0.4716169
Transcriptional regulation of granulopoiesis,SNV,layer_3,0.4716169,Extracellular matrix organization,SNV,layer_4,0.4716169
Transcriptional regulation of granulopoiesis,SNV,layer_3,0.4716169,Neuronal System,SNV,layer_4,0.4716169
Transcriptional regulation of granulopoiesis,SNV,layer_3,0.4716169,Metabolism of proteins,SNV,layer_4,0.4716169
Transcriptional regulation of granulopoiesis,SNV,layer_3,0.4716169,Muscle contraction,SNV,layer_4,0.4716169
Metabolism of vitamins and cofactors,SNV,layer_3,0.303492,Extracellular matrix organization,SNV,layer_4,0.303492
Metabolism of vitamins and cofactors,SNV,layer_3,0.303492,Metabolism of proteins,SNV,layer_4,0.303492
Metabolism of vitamins and cofactors,SNV,layer_3,0.303492,Neuronal System,SNV,layer_4,0.303492
Metabolism of vitamins and cofactors,SNV,layer_3,0.303492,Muscle contraction,SNV,layer_4,0.303492
Metabolism of vitamins and cofactors,SNV,layer_3,0.303492,Signal Transduction,SNV,layer_4,0.303492
