Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,SNV,layer_2,0.13082112,RNA Polymerase III Transcription,SNV,layer_3,0.13082112
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,SNV,layer_2,0.13082112,Laminin interactions,SNV,layer_3,0.13082112
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,SNV,layer_2,0.13082112,Degradation of the extracellular matrix,SNV,layer_3,0.13082112
Response to metal ions,mrna,layer_3,0.12528269,Vesicle-mediated transport,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Signal Transduction,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Reproduction,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Organelle biogenesis and maintenance,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Circadian Clock,mrna,layer_4,0.12528269
"Synthesis, secretion, and deacylation of Ghrelin",SNV,layer_2,0.12070301,RNA Polymerase III Transcription,SNV,layer_3,0.12070301
"Synthesis, secretion, and deacylation of Ghrelin",SNV,layer_2,0.12070301,Mitochondrial RNA degradation,SNV,layer_3,0.12070301
"Synthesis, secretion, and deacylation of Ghrelin",SNV,layer_2,0.12070301,Signal regulatory protein family interactions,SNV,layer_3,0.12070301
"Synthesis, secretion, and deacylation of Ghrelin",SNV,layer_2,0.12070301,Laminin interactions,SNV,layer_3,0.12070301
"Synthesis, secretion, and deacylation of Ghrelin",SNV,layer_2,0.12070301,Degradation of the extracellular matrix,SNV,layer_3,0.12070301
Platelet calcium homeostasis,SNV,layer_2,0.1206814,Laminin interactions,SNV,layer_3,0.1206814
Platelet calcium homeostasis,SNV,layer_2,0.1206814,Signal regulatory protein family interactions,SNV,layer_3,0.1206814
Platelet calcium homeostasis,SNV,layer_2,0.1206814,RNA Polymerase III Transcription,SNV,layer_3,0.1206814
Platelet calcium homeostasis,SNV,layer_2,0.1206814,Degradation of the extracellular matrix,SNV,layer_3,0.1206814
Platelet calcium homeostasis,SNV,layer_2,0.1206814,Mitochondrial RNA degradation,SNV,layer_3,0.1206814
Signal regulatory protein family interactions,SNV,layer_3,0.11617867,Metabolism of proteins,SNV,layer_4,0.11617867
Signal regulatory protein family interactions,SNV,layer_3,0.11617867,Muscle contraction,SNV,layer_4,0.11617867
Signal regulatory protein family interactions,SNV,layer_3,0.11617867,Circadian Clock,SNV,layer_4,0.11617867
Signal regulatory protein family interactions,SNV,layer_3,0.11617867,Neuronal System,SNV,layer_4,0.11617867
Signal regulatory protein family interactions,SNV,layer_3,0.11617867,Autophagy,SNV,layer_4,0.11617867
Degradation of the extracellular matrix,SNV,layer_3,0.11251826,Metabolism of proteins,SNV,layer_4,0.11251826
Degradation of the extracellular matrix,SNV,layer_3,0.11251826,Circadian Clock,SNV,layer_4,0.11251826
Degradation of the extracellular matrix,SNV,layer_3,0.11251826,Muscle contraction,SNV,layer_4,0.11251826
Degradation of the extracellular matrix,SNV,layer_3,0.11251826,Autophagy,SNV,layer_4,0.11251826
Degradation of the extracellular matrix,SNV,layer_3,0.11251826,Neuronal System,SNV,layer_4,0.11251826
Laminin interactions,SNV,layer_3,0.10133158,Muscle contraction,SNV,layer_4,0.10133158
Laminin interactions,SNV,layer_3,0.10133158,Circadian Clock,SNV,layer_4,0.10133158
Laminin interactions,SNV,layer_3,0.10133158,Autophagy,SNV,layer_4,0.10133158
Laminin interactions,SNV,layer_3,0.10133158,Neuronal System,SNV,layer_4,0.10133158
Laminin interactions,SNV,layer_3,0.10133158,Metabolism of proteins,SNV,layer_4,0.10133158
Cardiogenesis,mrna,layer_3,0.10063936,Circadian Clock,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Reproduction,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Vesicle-mediated transport,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Signal Transduction,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Organelle biogenesis and maintenance,mrna,layer_4,0.10063936
RNA Polymerase III Transcription,SNV,layer_3,0.099703416,Metabolism of proteins,SNV,layer_4,0.099703416
RNA Polymerase III Transcription,SNV,layer_3,0.099703416,Muscle contraction,SNV,layer_4,0.099703416
RNA Polymerase III Transcription,SNV,layer_3,0.099703416,Autophagy,SNV,layer_4,0.099703416
RNA Polymerase III Transcription,SNV,layer_3,0.099703416,Circadian Clock,SNV,layer_4,0.099703416
RNA Polymerase III Transcription,SNV,layer_3,0.099703416,Neuronal System,SNV,layer_4,0.099703416
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Vesicle-mediated transport,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Signal Transduction,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Reproduction,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Organelle biogenesis and maintenance,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Circadian Clock,mrna,layer_4,0.09165201
