Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Inositol phosphate metabolism,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Mitochondrial protein import,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Visual phototransduction,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Base Excision Repair,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Regulation of beta-cell development,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Keratinization,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Cardiogenesis,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Response to metal ions,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.18989255
Metabolism of fat-soluble vitamins,mrna,layer_2,0.18989255,Deadenylation-dependent mRNA decay,mrna,layer_3,0.18989255
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Deadenylation-dependent mRNA decay,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Base Excision Repair,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Visual phototransduction,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Regulation of beta-cell development,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Keratinization,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Inositol phosphate metabolism,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Mitochondrial protein import,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Response to metal ions,mrna,layer_3,0.18321754
Eukaryotic Translation Elongation,mrna,layer_2,0.18321754,Cardiogenesis,mrna,layer_3,0.18321754
Keratinization,mrna,layer_3,0.16852027,Signal Transduction,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Vesicle-mediated transport,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Organelle biogenesis and maintenance,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Reproduction,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Circadian Clock,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Cellular responses to stimuli,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Autophagy,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Cell-Cell communication,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Immune System,mrna,layer_4,0.16852027
Keratinization,mrna,layer_3,0.16852027,Cell Cycle,mrna,layer_4,0.16852027
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Base Excision Repair,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Visual phototransduction,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Regulation of beta-cell development,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Keratinization,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Cardiogenesis,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Response to metal ions,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Deadenylation-dependent mRNA decay,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Mitochondrial protein import,mrna,layer_3,0.1616663
Formation of paraxial mesoderm,mrna,layer_2,0.1616663,Inositol phosphate metabolism,mrna,layer_3,0.1616663
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Cardiogenesis,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Response to metal ions,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Regulation of beta-cell development,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Keratinization,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Deadenylation-dependent mRNA decay,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Mitochondrial protein import,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Inositol phosphate metabolism,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Base Excision Repair,mrna,layer_3,0.14100331
TYSND1 cleaves peroxisomal proteins,mrna,layer_2,0.14100331,Visual phototransduction,mrna,layer_3,0.14100331
Regulation of beta-cell development,mrna,layer_3,0.14043878,Reproduction,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Organelle biogenesis and maintenance,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Cellular responses to stimuli,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Circadian Clock,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Cell-Cell communication,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Autophagy,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Vesicle-mediated transport,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Signal Transduction,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Cell Cycle,mrna,layer_4,0.14043878
Regulation of beta-cell development,mrna,layer_3,0.14043878,Immune System,mrna,layer_4,0.14043878
Response to metal ions,mrna,layer_3,0.12528269,Circadian Clock,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Cellular responses to stimuli,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Cell Cycle,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Immune System,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Autophagy,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Cell-Cell communication,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Reproduction,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Organelle biogenesis and maintenance,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Signal Transduction,mrna,layer_4,0.12528269
Response to metal ions,mrna,layer_3,0.12528269,Vesicle-mediated transport,mrna,layer_4,0.12528269
Sphingolipid metabolism,mrna,layer_2,0.12132329,Keratinization,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Regulation of beta-cell development,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Response to metal ions,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Cardiogenesis,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Deadenylation-dependent mRNA decay,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Mitochondrial protein import,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Inositol phosphate metabolism,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Visual phototransduction,mrna,layer_3,0.12132329
Sphingolipid metabolism,mrna,layer_2,0.12132329,Base Excision Repair,mrna,layer_3,0.12132329
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Mitochondrial protein import,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Inositol phosphate metabolism,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Response to metal ions,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Cardiogenesis,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Base Excision Repair,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Visual phototransduction,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,O2/CO2 exchange in erythrocytes,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Deadenylation-dependent mRNA decay,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Keratinization,mrna,layer_3,0.1159388
Transcriptional regulation of white adipocyte differentiation,mrna,layer_2,0.1159388,Regulation of beta-cell development,mrna,layer_3,0.1159388
Cardiogenesis,mrna,layer_3,0.10063936,Organelle biogenesis and maintenance,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Reproduction,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Cellular responses to stimuli,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Circadian Clock,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Cell Cycle,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Immune System,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Cell-Cell communication,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Autophagy,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Signal Transduction,mrna,layer_4,0.10063936
Cardiogenesis,mrna,layer_3,0.10063936,Vesicle-mediated transport,mrna,layer_4,0.10063936
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Autophagy,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Immune System,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Organelle biogenesis and maintenance,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Reproduction,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Signal Transduction,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Cell-Cell communication,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Vesicle-mediated transport,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Cell Cycle,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Cellular responses to stimuli,mrna,layer_4,0.09165201
Inositol phosphate metabolism,mrna,layer_3,0.09165201,Circadian Clock,mrna,layer_4,0.09165201
Mitochondrial protein import,mrna,layer_3,0.089523785,Reproduction,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Vesicle-mediated transport,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Organelle biogenesis and maintenance,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Signal Transduction,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Immune System,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Cell Cycle,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Circadian Clock,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Cellular responses to stimuli,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Cell-Cell communication,mrna,layer_4,0.089523785
Mitochondrial protein import,mrna,layer_3,0.089523785,Autophagy,mrna,layer_4,0.089523785
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Autophagy,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Cell-Cell communication,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Signal Transduction,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Vesicle-mediated transport,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Cell Cycle,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Immune System,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Cellular responses to stimuli,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Circadian Clock,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Reproduction,mrna,layer_4,0.08480332
Deadenylation-dependent mRNA decay,mrna,layer_3,0.08480332,Organelle biogenesis and maintenance,mrna,layer_4,0.08480332
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Autophagy,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Cell-Cell communication,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Organelle biogenesis and maintenance,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Reproduction,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Signal Transduction,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Vesicle-mediated transport,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Immune System,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Cell Cycle,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Cellular responses to stimuli,mrna,layer_4,0.08102775
O2/CO2 exchange in erythrocytes,mrna,layer_3,0.08102775,Circadian Clock,mrna,layer_4,0.08102775
Base Excision Repair,mrna,layer_3,0.07872864,Vesicle-mediated transport,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Signal Transduction,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Reproduction,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Organelle biogenesis and maintenance,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Circadian Clock,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Cellular responses to stimuli,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Cell Cycle,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Immune System,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Autophagy,mrna,layer_4,0.07872864
Base Excision Repair,mrna,layer_3,0.07872864,Cell-Cell communication,mrna,layer_4,0.07872864
Visual phototransduction,mrna,layer_3,0.07816611,Organelle biogenesis and maintenance,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Reproduction,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Cell-Cell communication,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Autophagy,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Immune System,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Cell Cycle,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Cellular responses to stimuli,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Circadian Clock,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Vesicle-mediated transport,mrna,layer_4,0.07816611
Visual phototransduction,mrna,layer_3,0.07816611,Signal Transduction,mrna,layer_4,0.07816611
