Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
RYR2,SNV,input,0.8547991,Agmatine biosynthesis,SNV,layer_1,0.8547991
RYR2,SNV,input,0.8547991,Mitochondrial translation elongation,SNV,layer_1,0.8547991
RYR2,SNV,input,0.8547991,Dissolution of Fibrin Clot,SNV,layer_1,0.8547991
RYR2,SNV,input,0.8547991,Regulation of ornithine decarboxylase (ODC),SNV,layer_1,0.8547991
Invadopodia formation,mrna,layer_3,0.8486458,Transport of small molecules,mrna,layer_4,0.8486458
Invadopodia formation,mrna,layer_3,0.8486458,Metabolism,mrna,layer_4,0.8486458
Invadopodia formation,mrna,layer_3,0.8486458,Digestion and absorption,mrna,layer_4,0.8486458
Invadopodia formation,mrna,layer_3,0.8486458,Organelle biogenesis and maintenance,mrna,layer_4,0.8486458
Invadopodia formation,mrna,layer_3,0.8486458,Cell-Cell communication,mrna,layer_4,0.8486458
Epigenetic regulation of gene expression,CNV,layer_3,0.8271499,Gene expression (Transcription),CNV,layer_4,0.8271499
Epigenetic regulation of gene expression,CNV,layer_3,0.8271499,Chromatin organization,CNV,layer_4,0.8271499
Epigenetic regulation of gene expression,CNV,layer_3,0.8271499,Extracellular matrix organization,CNV,layer_4,0.8271499
Epigenetic regulation of gene expression,CNV,layer_3,0.8271499,DNA Repair,CNV,layer_4,0.8271499
Epigenetic regulation of gene expression,CNV,layer_3,0.8271499,Circadian Clock,CNV,layer_4,0.8271499
CLEC4G,CNV,input,0.7992292,Retrograde transport at the Trans-Golgi-Network,CNV,layer_1,0.7992292
CLEC4G,CNV,input,0.7992292,AKT phosphorylates targets in the cytosol,CNV,layer_1,0.7992292
CLEC4G,CNV,input,0.7992292,Amino acids regulate mTORC1,CNV,layer_1,0.7992292
CLEC4G,CNV,input,0.7992292,Acetylcholine inhibits contraction of outer hair cells,CNV,layer_1,0.7992292
CLEC4G,CNV,input,0.7992292,ERBB2 Activates PTK6 Signaling,CNV,layer_1,0.7992292
STXBP2,CNV,input,0.7983854,Amino acids regulate mTORC1,CNV,layer_1,0.7983854
MCEMP1,CNV,input,0.7983854,Acetylcholine inhibits contraction of outer hair cells,CNV,layer_1,0.7983854
STXBP2,CNV,input,0.7983854,AKT phosphorylates targets in the cytosol,CNV,layer_1,0.7983854
PCP2,CNV,input,0.7983854,Acetylcholine inhibits contraction of outer hair cells,CNV,layer_1,0.7983854
PET100,CNV,input,0.7983854,Retrograde transport at the Trans-Golgi-Network,CNV,layer_1,0.7983854
PCP2,CNV,input,0.7983854,Amino acids regulate mTORC1,CNV,layer_1,0.7983854
PCP2,CNV,input,0.7983854,Retrograde transport at the Trans-Golgi-Network,CNV,layer_1,0.7983854
PET100,CNV,input,0.7983854,Amino acids regulate mTORC1,CNV,layer_1,0.7983854
PET100,CNV,input,0.7983854,AKT phosphorylates targets in the cytosol,CNV,layer_1,0.7983854
PET100,CNV,input,0.7983854,Acetylcholine inhibits contraction of outer hair cells,CNV,layer_1,0.7983854
PET100,CNV,input,0.7983854,ERBB2 Activates PTK6 Signaling,CNV,layer_1,0.7983854
PCP2,CNV,input,0.7983854,AKT phosphorylates targets in the cytosol,CNV,layer_1,0.7983854
PCP2,CNV,input,0.7983854,ERBB2 Activates PTK6 Signaling,CNV,layer_1,0.7983854
MCEMP1,CNV,input,0.7983854,ERBB2 Activates PTK6 Signaling,CNV,layer_1,0.7983854
STXBP2,CNV,input,0.7983854,Retrograde transport at the Trans-Golgi-Network,CNV,layer_1,0.7983854
MCEMP1,CNV,input,0.7983854,Amino acids regulate mTORC1,CNV,layer_1,0.7983854
STXBP2,CNV,input,0.7983854,ERBB2 Activates PTK6 Signaling,CNV,layer_1,0.7983854
STXBP2,CNV,input,0.7983854,Acetylcholine inhibits contraction of outer hair cells,CNV,layer_1,0.7983854
MCEMP1,CNV,input,0.7983854,Retrograde transport at the Trans-Golgi-Network,CNV,layer_1,0.7983854
MCEMP1,CNV,input,0.7983854,AKT phosphorylates targets in the cytosol,CNV,layer_1,0.7983854
Mitochondrial RNA degradation,mrna,layer_3,0.79652244,Cell-Cell communication,mrna,layer_4,0.79652244
Mitochondrial RNA degradation,mrna,layer_3,0.79652244,Digestion and absorption,mrna,layer_4,0.79652244
Mitochondrial RNA degradation,mrna,layer_3,0.79652244,Organelle biogenesis and maintenance,mrna,layer_4,0.79652244
Mitochondrial RNA degradation,mrna,layer_3,0.79652244,Metabolism,mrna,layer_4,0.79652244
Mitochondrial RNA degradation,mrna,layer_3,0.79652244,Transport of small molecules,mrna,layer_4,0.79652244
SPTA1,SNV,input,0.77065295,"Cell death signalling via NRAGE, NRIF and NADE",SNV,layer_1,0.77065295
SPTA1,SNV,input,0.77065295,Agmatine biosynthesis,SNV,layer_1,0.77065295
SPTA1,SNV,input,0.77065295,Mitochondrial translation elongation,SNV,layer_1,0.77065295
SPTA1,SNV,input,0.77065295,Dissolution of Fibrin Clot,SNV,layer_1,0.77065295
SPTA1,SNV,input,0.77065295,Regulation of ornithine decarboxylase (ODC),SNV,layer_1,0.77065295
